93.79.202.178 - - [28/Dec/2014:17:12:20 -0800] "GET /access_130930.log HTTP/1.1" 404 89 "http://retin-a-025.pen.io/" "Opera/9.80 (Windows NT 6.1; WOW64; Edition Yx) Presto/2.12.388 Version/12.11" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:12:20 -0800] "GET /logs/access_130930.log HTTP/1.1" 404 73 "http://retin-a-025.pen.io/" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:12:20 -0800] "GET /access_130930.log HTTP/1.1" 404 89 "http://retin-a-025.pen.io/" "Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:12:21 -0800] "GET /logs/access_130930.log HTTP/1.0" 404 73 "http://retin-a-025.pen.io/" "Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.229 Version/11.64" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:12:21 -0800] "GET /access_130930.log HTTP/1.1" 404 73 "http://retin-a-025.pen.io/" "Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.229 Version/11.64" "redlug.com"
23.95.121.165 - - [28/Dec/2014:17:13:38 -0800] "GET / HTTP/1.1" 200 9747 "http://greg-books.blogspot.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
188.123.248.103 - - [28/Dec/2014:17:15:45 -0800] "GET / HTTP/1.1" 200 9747 "http://www.xolodremont.ru/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.1634 Safari/535.19 YI" "redlug.com"
188.123.248.103 - - [28/Dec/2014:17:15:45 -0800] "GET / HTTP/1.1" 200 9747 "http://www.xolodremont.ru/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11" "redlug.com"
188.123.248.103 - - [28/Dec/2014:17:15:46 -0800] "GET / HTTP/1.1" 200 9747 "http://www.xolodremont.ru/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)" "redlug.com"
223.68.218.190 - - [28/Dec/2014:17:17:02 -0800] "GET /logs/access.log HTTP/1.1" 200 1978 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
223.68.218.190 - - [28/Dec/2014:17:18:40 -0800] "GET /logs/access_140815.log HTTP/1.1" 200 197949 "http://redlug.com/logs/access.log" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
183.228.41.104 - - [28/Dec/2014:17:23:47 -0800] "GET /logs/access_140815.log HTTP/1.1" 200 197949 "http://redlug.com/logs/access.log" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
